Mortgage Rates,MLS #,City,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster
5.0,2433974,Raleigh,27606,2,3,1166,1,1984,2022-03-01,2022-04-11,219900,221499,41,1599,35.7645,-78.7112,1
5.0,2436535,Raleigh,27614,1,2,754,1,2001,2022-03-15,2022-04-14,219900,221000,30,1100,35.9457,-78.6433,3
5.0,2409440,Raleigh,27604,3,2,1341,1,1998,2021-09-22,2022-04-14,299000,299000,204,0,35.8334,-78.5799,3
5.0,2436401,Chapel Hill,27514,1,1,655,1,1967,2022-03-14,2022-04-14,139900,139900,31,0,35.9203,-79.0372,2
5.0,2434485,Raleigh,27605,2,2,994,1,1986,2022-03-03,2022-04-12,420000,420000,40,0,35.7908,-78.653,1
5.0,2442378,Chapel Hill,27517,2,2,1159,1,2009,2022-04-13,2022-04-13,515000,515000,0,0,35.9182,-79.0035,2
5.0,2438028,Raleigh,27603,3,2,1161,1,1997,2022-03-23,2022-04-15,255000,247000,23,-8000,35.7076,-78.6563,1
5.0,2427784,Raleigh,27610,2,2,882,1,1986,2022-01-20,2022-04-11,150000,140000,81,-10000,35.7667,-78.6008,1
5.11,2434887,Raleigh,27612,2,2,1786,1,2002,2022-03-06,2022-04-22,450000,527000,47,77000,35.852,-78.6841,3
5.11,2439238,Cary,27511,1,1,841,1,1985,2022-03-29,2022-04-18,230000,275000,20,45000,35.7641,-78.7786,1
5.11,2434346,Raleigh,27609,3,3,1886,1,2002,2022-03-03,2022-04-20,659900,700000,48,40100,35.848,-78.6317,3
5.11,2431249,Raleigh,27605,3,2,1540,1,1985,2022-02-13,2022-04-22,500000,535200,68,35200,35.7908,-78.653,1
5.11,2436028,Raleigh,27601,1,1,831,1,2020,2022-03-12,2022-04-19,465000,500000,38,35000,35.7727,-78.6324,1
5.11,2436289,Clayton,27520,2,2,1171,1,2004,2022-03-14,2022-04-21,175000,205000,38,30000,35.6348,-78.451,1
5.11,2437985,Chapel Hill,27517,1,1,774,1,1991,2022-03-22,2022-04-22,208600,238000,31,29400,35.9182,-79.0035,2
5.11,2434563,Chapel Hill,27516,2,2,1262,1,1998,2022-03-03,2022-04-19,375000,401300,47,26300,35.9162,-79.0999,2
5.11,2435344,Cary,27518,2,2,1238,1,1996,2022-03-08,2022-04-22,265000,290000,45,25000,35.7299,-78.7735,1
5.11,2435289,Raleigh,27601,2,2,1411,1,2005,2022-03-08,2022-04-18,489000,510000,41,21000,35.7727,-78.6324,1
5.11,2403555,Raleigh,27609,2,2,1050,1,1972,2021-08-24,2022-04-20,139900,160000,239,20100,35.848,-78.6317,3
5.11,2433724,Raleigh,27616,3,3,1621,1,2005,2022-02-28,2022-04-22,263900,280000,53,16100,35.8673,-78.5381,3
5.11,2435606,Raleigh,27606,1,1,826,1,1991,2022-03-10,2022-04-22,155000,170500,43,15500,35.7645,-78.7112,1
5.11,2434578,Raleigh,27617,3,2,1694,1,2007,2022-03-04,2022-04-18,350000,365000,45,15000,35.9034,-78.7447,3
5.11,2433932,Chapel Hill,27514,2,1,783,1,1966,2022-03-01,2022-04-22,150000,165000,52,15000,35.9203,-79.0372,2
5.11,2436908,Raleigh,27609,2,3,1373,1,1972,2022-03-17,2022-04-18,200000,215000,32,15000,35.848,-78.6317,3
5.11,2435914,Raleigh,27606,4,4,1250,1,1999,2022-03-11,2022-04-22,260000,272000,42,12000,35.7645,-78.7112,1
5.11,2435776,Durham,27705,3,3,1960,1,1972,2022-03-10,2022-04-19,312000,323500,40,11500,36.0218,-78.9478,2
5.11,2430251,Wake Forest,27587,2,3,965,1,1854,2022-02-07,2022-04-21,300000,311000,73,11000,35.9815,-78.5392,3
5.11,2437118,Raleigh,27617,2,2,1503,1,2011,2022-03-17,2022-04-21,380000,390000,35,10000,35.9034,-78.7447,3
5.11,2440605,Raleigh,27612,2,2,754,1,1984,2022-04-05,2022-04-21,232500,232500,16,0,35.852,-78.6841,3
5.11,2437640,Elon,27244,3,2,2259,1,2008,2022-03-21,2022-04-20,329000,329000,30,0,36.1029,-79.5067,0
5.11,2433009,Hillsborough,27278,2,2,1308,1,2018,2022-02-23,2022-04-19,435000,430000,55,-5000,36.0756,-79.0914,2
5.11,2432114,Chapel Hill,27517,1,1,982,1,2008,2022-02-18,2022-04-20,384900,376000,61,-8900,35.9182,-79.0035,2
5.11,2434435,Raleigh,27609,1,2,1008,1,1966,2022-03-03,2022-04-20,300000,290000,48,-10000,35.848,-78.6317,3
5.11,2437571,Raleigh,27603,1,2,1515,1,1892,2022-03-20,2022-04-20,725000,706250,31,-18750,35.7076,-78.6563,1
5.11,2434566,Raleigh,27617,4,4,2095,1,2015,2022-03-02,2022-04-22,525000,500000,51,-25000,35.9034,-78.7447,3
5.11,2431568,Chapel Hill,27517,3,2,1441,1,1974,2022-02-15,2022-04-21,315000,285000,65,-30000,35.9182,-79.0035,2
5.1,2443429,Raleigh,27612,2,2,1745,1,2006,2022-04-19,2022-04-29,450000,565000,10,115000,35.852,-78.6841,3
5.1,2440092,Raleigh,27603,1,1,950,1,2008,2022-04-01,2022-04-29,375000,446000,28,71000,35.7076,-78.6563,1
5.1,2440782,Chapel Hill,27517,2,2,1273,1,2008,2022-04-06,2022-04-25,450000,517000,19,67000,35.9182,-79.0035,2
5.1,2437348,Cary,27513,2,2,1419,1,1997,2022-03-18,2022-04-26,300000,347000,39,47000,35.7956,-78.7941,1
5.1,2437957,Cary,27513,2,3,1486,1,1985,2022-03-22,2022-04-26,250000,297000,35,47000,35.7956,-78.7941,1
5.1,2442119,Carrboro,27510,2,1,792,1,1962,2022-04-12,2022-04-28,215000,250000,16,35000,35.9055,-79.0901,2
5.1,2442445,Cary,27513,3,2,1485,1,1997,2022-04-14,2022-04-27,300000,335000,13,35000,35.7956,-78.7941,1
5.1,2415304,Cary,27511,2,2,873,1,1986,2021-10-23,2022-04-29,250000,280000,188,30000,35.7641,-78.7786,1
5.1,2436587,Durham,27701,1,1,1459,2,1984,2022-03-15,2022-04-25,440000,470000,41,30000,35.9967,-78.8966,2
5.1,2439822,Raleigh,27603,3,3,1740,1,2003,2022-04-01,2022-04-29,265000,290000,28,25000,35.7076,-78.6563,1
5.1,2441933,Raleigh,27603,3,2,1210,1,2004,2022-04-11,2022-04-27,249000,273000,16,24000,35.7076,-78.6563,1
5.1,2437682,Raleigh,27613,2,1,1166,1,1985,2022-03-21,2022-04-29,212900,230000,39,17100,35.8949,-78.7051,3
5.1,2440974,Raleigh,27603,3,3,1257,1,2002,2022-04-06,2022-04-27,215000,230000,21,15000,35.7076,-78.6563,1
5.1,2436411,Raleigh,27614,3,3,1604,1,2006,2022-03-15,2022-04-26,280000,292000,42,12000,35.9457,-78.6433,3
5.1,2439830,Raleigh,27603,3,3,1696,1,2003,2022-04-01,2022-04-29,299900,310000,28,10100,35.7076,-78.6563,1
5.1,2437238,Raleigh,27604,1,2,800,1,1998,2022-03-18,2022-04-26,335000,340000,39,5000,35.8334,-78.5799,3
5.1,2435787,Chapel Hill,27516,1,1,846,1,2009,2022-03-10,2022-04-27,365000,370000,48,5000,35.9162,-79.0999,2
5.1,2433978,Fayetteville,28314,2,2,1172,1,1992,2022-03-01,2022-04-27,68000,71000,57,3000,35.0583,-79.008,4
5.1,2415993,Saxapahaw,27340,3,4,2242,1,2016,2021-10-27,2022-04-28,675000,675000,183,0,35.9488,-79.3297,0
5.1,2433383,Chapel Hill,27514,2,1,810,1,1967,2022-02-25,2022-04-25,119900,119500,59,-400,35.9203,-79.0372,2
5.1,2436604,Chapel Hill,27514,1,1,657,1,1967,2022-03-15,2022-04-28,120000,115000,44,-5000,35.9203,-79.0372,2
5.1,2436479,Raleigh,27601,2,2,1153,1,2020,2022-03-15,2022-04-29,600000,590000,45,-10000,35.7727,-78.6324,1
5.27,2442004,Durham,27705,3,3,1720,1,1974,2022-04-12,2022-05-05,350000,435000,23,85000,36.0218,-78.9478,2
5.27,2439094,Raleigh,27612,2,3,2077,1,2002,2022-03-29,2022-05-06,500000,565000,38,65000,35.852,-78.6841,3
5.27,2440617,Raleigh,27614,2,3,1300,1,2004,2022-04-05,2022-05-02,290000,350000,27,60000,35.9457,-78.6433,3
5.27,2439525,Cary,27513,2,2,1047,1,1989,2022-03-31,2022-05-02,250000,306000,32,56000,35.7956,-78.7941,1
5.27,2440950,Cary,27518,2,2,1164,1,1996,2022-04-06,2022-05-06,300000,350000,30,50000,35.7299,-78.7735,1
5.27,2437528,Chapel Hill,27516,3,3,1805,1,2011,2022-03-20,2022-05-03,340000,375000,44,35000,35.9162,-79.0999,2
5.27,2441419,Raleigh,27609,2,2,838,1,1985,2022-04-08,2022-05-05,313000,345000,27,32000,35.848,-78.6317,3
5.27,2290707,Durham,27701,1,1,404,1,2021,2019-11-27,2022-05-02,162900,192900,887,30000,35.9967,-78.8966,2
5.27,2439581,Raleigh,27604,2,2,1052,1,1975,2022-03-31,2022-05-03,195000,220000,33,25000,35.8334,-78.5799,3
5.27,2444068,Burlington,27215,2,2,1024,1,1984,2022-04-22,2022-05-05,145000,153000,13,8000,36.0318,-79.4889,0
5.27,2424915,Raleigh,27617,3,3,2111,1,2014,2021-12-30,2022-05-03,534900,540000,124,5100,35.9034,-78.7447,3
5.27,2438624,Raleigh,27613,2,2,1440,1,2006,2022-03-25,2022-05-06,280000,285000,42,5000,35.8949,-78.7051,3
5.27,2437408,Raleigh,27609,2,2,1010,1,1998,2022-03-18,2022-05-03,340000,342000,46,2000,35.848,-78.6317,3
5.27,2441409,Chapel Hill,27514,1,1,700,1,1967,2022-04-08,2022-05-06,82500,84000,28,1500,35.9203,-79.0372,2
5.27,2444620,Burlington,27215,2,2,876,4,1971,2022-04-25,2022-05-06,80000,80000,11,0,36.0318,-79.4889,0
5.27,2438428,Raleigh,27617,2,2,1446,1,2007,2022-03-24,2022-05-02,345000,345000,39,0,35.9034,-78.7447,3
5.27,2440059,Durham,27701,2,1,806,1,2021,2022-04-01,2022-05-06,399500,399500,35,0,35.9967,-78.8966,2
5.27,2435598,Durham,27705,4,3,2133,1,1974,2022-03-09,2022-05-05,415000,405000,57,-10000,36.0218,-78.9478,2
5.27,2439275,Raleigh,27615,2,2,1054,1,1992,2022-03-29,2022-05-04,249900,235000,36,-14900,35.8887,-78.6393,3
5.27,2441828,Durham,27705,2,2,900,1,1982,2022-04-11,2022-05-05,160000,142000,24,-18000,36.0218,-78.9478,2
5.3,2436210,Chapel Hill,27516,3,2,1302,1,1998,2022-03-14,2022-05-13,399000,485000,60,86000,35.9162,-79.0999,2
5.3,2441099,Cary,27513,2,2,1146,1,1986,2022-04-07,2022-05-09,260000,305000,32,45000,35.7956,-78.7941,1
5.3,2439200,Morrisville,27560,3,2,1313,1,2002,2022-03-29,2022-05-09,280000,320500,41,40500,35.8344,-78.8466,2
5.3,2439833,Raleigh,27601,2,2,1389,1,2005,2022-03-31,2022-05-13,460000,500000,43,40000,35.7727,-78.6324,1
5.3,2441455,Chapel Hill,27517,2,4,943,1,1991,2022-04-08,2022-05-11,235000,270500,33,35500,35.9182,-79.0035,2
5.3,2440556,Raleigh,27613,3,3,1540,1,2020,2022-04-05,2022-05-10,395000,430000,35,35000,35.8949,-78.7051,3
5.3,2442140,Raleigh,27605,2,2,1002,1,1986,2022-04-12,2022-05-09,395000,430000,27,35000,35.7908,-78.653,1
5.3,2440957,Chapel Hill,27517,2,2,1132,1,2009,2022-04-06,2022-05-13,495500,525000,37,29500,35.9182,-79.0035,2
5.3,2442346,Raleigh,27605,1,1,722,1,1986,2022-04-13,2022-05-11,295000,322500,28,27500,35.7908,-78.653,1
5.3,2439214,Raleigh,27605,2,1,1008,1,1949,2022-03-29,2022-05-13,305000,325000,45,20000,35.7908,-78.653,1
5.3,2443828,Chapel Hill,27517,2,1,860,1,1977,2022-04-21,2022-05-11,164000,182900,20,18900,35.9182,-79.0035,2
5.3,2439420,Raleigh,27609,1,1,630,1,1972,2022-03-30,2022-05-13,145000,160000,44,15000,35.848,-78.6317,3
5.3,2444613,Raleigh,27606,2,2,1271,1,1990,2022-04-25,2022-05-13,240000,254320,18,14320,35.7645,-78.7112,1
5.3,2437459,Raleigh,27605,1,1,499,1,1953,2022-03-19,2022-05-13,220000,230000,55,10000,35.7908,-78.653,1
5.3,2436365,Cary,27518,2,2,1225,1,1997,2022-03-14,2022-05-10,297900,305000,57,7100,35.7299,-78.7735,1
5.3,2443284,Chapel Hill,27514,1,1,704,1,1967,2022-04-19,2022-05-09,80000,84000,20,4000,35.9203,-79.0372,2
5.3,2436903,Apex,27502,3,3,2411,1,2013,2022-03-17,2022-05-10,599000,600000,54,1000,35.7225,-78.8408,1
5.3,2440325,Cary,27518,2,2,1223,1,1997,2022-04-04,2022-05-13,287500,287500,39,0,35.7299,-78.7735,1
5.3,2435922,Raleigh,27614,3,3,1692,1,2005,2022-03-11,2022-05-10,255000,255000,60,0,35.9457,-78.6433,3
5.3,2444341,Raleigh,27606,2,2,1056,1,1968,2022-04-23,2022-05-09,200000,200000,16,0,35.7645,-78.7112,1
5.3,2438821,Morrisville,27560,3,2,1448,1,1999,2022-03-27,2022-05-12,350000,350000,46,0,35.8344,-78.8466,2
5.3,2436645,Raleigh,27617,2,2,1448,1,2019,2022-03-16,2022-05-09,420000,420000,54,0,35.9034,-78.7447,3
5.3,2448420,Raleigh,27603,2,2,1196,1,2008,2022-04-12,2022-05-09,505000,505000,27,0,35.7076,-78.6563,1
5.3,2440721,Raleigh,27617,2,2,1429,1,2006,2022-04-05,2022-05-13,340000,325000,38,-15000,35.9034,-78.7447,3
5.25,2446490,Chapel Hill,27516,2,3,1316,1,1984,2022-05-03,2022-05-20,430000,495000,17,65000,35.9162,-79.0999,2
5.25,2438004,Raleigh,27603,4,4,1324,1,2002,2022-03-23,2022-05-17,250000,285000,55,35000,35.7076,-78.6563,1
5.25,2443234,Chapel Hill,27517,2,3,1250,1,1987,2022-04-18,2022-05-16,299900,330000,28,30100,35.9182,-79.0035,2
5.25,2433273,Raleigh,27609,2,2,990,1,1972,2022-02-25,2022-05-20,150000,174825,84,24825,35.848,-78.6317,3
5.25,2441519,Raleigh,27609,3,2,1159,1,1972,2022-04-08,2022-05-17,159900,180000,39,20100,35.848,-78.6317,3
5.25,2444193,Durham,27707,1,1,1014,1,2008,2022-04-22,2022-05-17,265000,285000,25,20000,35.9631,-78.9315,2
5.25,2442918,Raleigh,27603,1,1,800,1,2007,2022-04-16,2022-05-19,330000,350000,33,20000,35.7076,-78.6563,1
5.25,2446837,Chapel Hill,27516,2,1,851,1,1977,2022-05-05,2022-05-19,159000,178000,14,19000,35.9162,-79.0999,2
5.25,2433087,Raleigh,27616,3,3,1696,1,2003,2022-02-24,2022-05-16,270000,286000,81,16000,35.8673,-78.5381,3
5.25,2441220,Raleigh,27603,2,2,877,1,1987,2022-04-07,2022-05-20,195000,209650,43,14650,35.7076,-78.6563,1
5.25,2445653,Durham,27703,3,2,1074,1,1989,2022-04-29,2022-05-17,129900,138500,18,8600,35.9781,-78.8439,2
5.25,2443500,Cary,27513,1,1,788,1,1985,2022-04-20,2022-05-16,200000,203900,26,3900,35.7956,-78.7941,1
5.25,2443559,Durham,27701,1,1,787,1,1927,2022-04-20,2022-05-20,349900,350000,30,100,35.9967,-78.8966,2
5.25,2442441,Chapel Hill,27514,1,1,700,1,1967,2022-04-14,2022-05-17,80000,80000,33,0,35.9203,-79.0372,2
5.25,2439764,Burlington,27215,2,1,754,1,1950,2022-03-31,2022-05-16,89500,89500,46,0,36.0318,-79.4889,0
5.25,2441598,Raleigh,27614,3,3,1693,1,2005,2022-04-09,2022-05-16,279950,275000,37,-4950,35.9457,-78.6433,3
5.25,2422183,Greensboro,27407,2,2,947,1,1986,2021-12-07,2022-05-19,65000,57000,163,-8000,36.0334,-79.8626,0
5.25,2442335,Raleigh,27605,2,2,915,1,1949,2022-04-13,2022-05-20,340000,330000,37,-10000,35.7908,-78.653,1
5.1,2444529,Chapel Hill,27516,2,2,1128,5,2013,2022-04-25,2022-05-24,589900,755000,29,165100,35.9162,-79.0999,2
5.1,2447994,Apex,27502,3,2,1424,1,2003,2022-05-10,2022-05-25,250000,350000,15,100000,35.7225,-78.8408,1
5.1,2441165,Cary,27518,2,2,1210,1,1997,2022-04-07,2022-05-25,275000,310000,48,35000,35.7299,-78.7735,1
5.1,2442195,Chapel Hill,27516,4,4,1208,1,1999,2022-04-13,2022-05-27,238900,271000,44,32100,35.9162,-79.0999,2
5.1,2443348,Raleigh,27608,3,3,1425,1,2009,2022-04-19,2022-05-24,534900,565000,35,30100,35.8077,-78.6463,3
5.1,2446876,Raleigh,27603,1,1,956,1,2008,2022-05-05,2022-05-27,362500,390000,22,27500,35.7076,-78.6563,1
5.1,2439953,Raleigh,27615,2,2,1290,1,2004,2022-04-01,2022-05-26,324900,350000,55,25100,35.8887,-78.6393,3
5.1,2440465,Raleigh,27605,4,4,4532,1,1949,2022-04-04,2022-05-26,699900,725000,52,25100,35.7908,-78.653,1
5.1,2444010,Chapel Hill,27514,2,2,1096,1,2004,2022-04-21,2022-05-26,275000,300000,35,25000,35.9203,-79.0372,2
5.1,2448167,Chapel Hill,27514,2,3,850,1,1985,2022-05-10,2022-05-26,150000,170000,16,20000,35.9203,-79.0372,2
5.1,2443924,Cary,27513,2,2,1049,1,1984,2022-04-21,2022-05-24,220000,240000,33,20000,35.7956,-78.7941,1
